NFT Name,Count,%Area,Perimeter,Major,Minor,Angle,Circularity,Integrated density,Skewness,Kurtosis
Fingerprint #1745,23,10.14330,636.11029,111.07811,30.34489,107.26441,0.31038,1037624.00000,-1.79127,2.64484
Fingerprint #1746,20,10.13840,691.47886,131.46852,27.72994,110.37296,0.25150,1191988.75000,-1.68434,2.57366
Fingerprint #1747,16,10.13490,889.75679,149.85944,36.66698,91.20803,0.26184,1492284.87500,-2.23624,3.84454
Fingerprint #1748,17,10.18450,872.72697,148.43539,38.96197,113.62326,0.22315,1407360.52941,-1.93199,3.09859
Fingerprint #1749,23,10.12910,686.59674,142.58260,29.17110,129.47126,0.23340,1035384.91304,-2.12685,3.67400
Fingerprint #1750,12,10.21370,1275.99782,154.14016,44.52448,95.08860,0.20774,2004218.50000,-2.04290,3.50931
Fingerprint #1751,18,10.19970,841.79792,146.76077,33.52907,105.39087,0.19403,1333637.55556,-2.16119,3.57346
Fingerprint #1752,23,10.19120,621.02824,117.91523,29.38784,117.03083,0.30452,1042008.13043,-1.87070,2.85802
Fingerprint #1753,19,10.15900,723.16127,147.12173,33.09080,137.94657,0.22016,1258365.05263,-2.08286,3.57136
Fingerprint #1754,23,10.21730,645.47081,78.26099,27.47016,58.39538,0.35507,1044660.34783,-1.40518,1.31603
Fingerprint #1755,19,10.16580,815.35591,142.47808,34.56278,112.67036,0.20527,1258268.15789,-2.10792,3.48773
Fingerprint #1756,17,10.22320,813.35592,147.57671,35.11550,124.61072,0.25595,1415952.47059,-2.19169,3.71308
Fingerprint #1757,13,10.17400,1125.98593,118.12973,57.53100,99.44799,0.27913,1840850.30769,-1.89349,3.06729
Fingerprint #1758,23,10.18100,659.27385,117.98320,24.47706,115.54878,0.31593,1041954.95652,-1.61915,2.24467
Fingerprint #1759,16,10.11300,906.47557,114.49496,45.25567,85.92292,0.28321,1486752.12500,-2.22892,3.86785
Fingerprint #1760,17,10.15330,933.29745,113.35171,36.74934,101.38224,0.28322,1403199.52941,-1.95200,2.87367
Fingerprint #1761,15,10.13800,994.67410,147.21081,44.01803,104.85243,0.15527,1589343.93333,-2.33060,4.24828
Fingerprint #1762,16,10.14320,945.95825,88.32987,40.67427,64.95835,0.39583,1491828.50000,-1.33247,1.39074
Fingerprint #1763,19,10.14510,769.27937,162.23467,28.76806,115.20447,0.26103,1255084.36842,-2.02057,3.20910
Fingerprint #1764,19,10.20660,772.83408,168.92216,31.99418,126.24759,0.19543,1263787.52632,-2.17993,3.80448
Fingerprint #1765,19,10.15350,780.10415,169.71854,31.19926,124.71989,0.19788,1256593.78947,-2.25318,3.97325
Fingerprint #1766,16,10.13820,917.91103,103.90828,42.01772,92.23482,0.27624,1489980.93750,-1.79156,2.54007
Fingerprint #1767,14,10.24690,1109.94755,131.42453,42.54947,105.57717,0.24231,1721437.57143,-2.03612,3.28323
Fingerprint #1768,9,10.13720,1659.60636,95.91323,42.63236,85.46994,0.46710,2650311.88889,-1.32560,1.23174
Fingerprint #1769,16,10.14420,935.82785,139.06163,40.41488,91.85017,0.18169,1491152.87500,-1.85469,2.75074
Fingerprint #1770,14,10.19740,1109.46707,178.28237,38.51059,107.32561,0.18842,1713904.00000,-2.25790,3.96805
Fingerprint #1771,14,10.21830,996.72008,171.54535,43.34985,90.60109,0.17100,1718386.07143,-2.26785,4.06955
Fingerprint #1772,19,10.17410,881.70791,123.40880,31.96838,117.33758,0.33502,1258517.10526,-1.71839,2.43866
Fingerprint #1773,19,10.14750,797.68624,137.00883,37.18675,124.04338,0.21249,1257028.31579,-2.09664,3.51346
Fingerprint #1774,19,10.17120,780.40396,116.65342,33.83367,95.74339,0.31439,1259520.05263,-1.74852,2.51626
Fingerprint #1775,18,10.18020,813.52977,151.57490,37.49139,108.04892,0.19831,1331425.61111,-2.21334,3.84091
Fingerprint #1776,17,10.17210,794.91692,109.01958,43.23821,89.32401,0.24768,1408656.82353,-1.84246,2.52748
Fingerprint #1777,23,10.14490,687.26625,119.63382,32.55953,97.81354,0.31802,1037782.73913,-1.79431,2.67625
Fingerprint #1778,15,10.22790,955.82232,142.42312,38.48361,126.75478,0.23823,1605288.93333,-2.11119,3.45499
Fingerprint #1779,21,10.19990,654.94957,121.16498,29.02006,124.65237,0.31254,1143153.61905,-1.95385,3.11227
Fingerprint #1780,19,10.10320,735.36242,126.11151,40.06273,118.80395,0.21681,1250755.78947,-2.18607,3.64995
Fingerprint #1781,17,10.10270,847.85548,118.77803,43.66129,100.42218,0.20008,1398229.05882,-2.04473,3.26322
Fingerprint #1782,13,10.20900,1100.12806,125.73151,45.19149,96.34399,0.28606,1847291.92308,-1.77670,2.53561
Fingerprint #1783,15,10.20200,1028.16384,136.05022,39.95261,102.22224,0.29008,1599505.73333,-1.87859,2.91427
Fingerprint #1784,9,10.34230,1607.19827,136.91457,56.49556,113.56830,0.17511,2705928.00000,-1.73219,2.11976
Fingerprint #1785,15,10.22940,944.40608,122.95220,43.59766,95.52343,0.28313,1606215.80000,-2.04550,3.37863
Fingerprint #1786,23,10.13280,626.87198,144.73988,31.65514,107.79905,0.18695,1035712.65217,-2.13788,3.57262
Fingerprint #1787,23,10.15410,610.10117,116.47542,30.51178,99.43365,0.31085,1038748.39130,-1.88602,2.93055
Fingerprint #1788,8,10.17430,1879.98588,151.60500,57.09502,125.14801,0.21724,2987692.75000,-2.08979,3.53897
Fingerprint #1789,22,10.16740,735.16809,154.02015,27.30364,123.92236,0.24265,1086264.81818,-2.07384,3.43594
Fingerprint #1790,20,10.15920,740.21240,126.99580,29.01589,106.56573,0.32669,1195094.30000,-1.75418,2.56764
Fingerprint #1791,18,10.14200,819.82480,111.72442,35.99735,90.82358,0.30383,1325809.27778,-1.60895,2.46183
Fingerprint #1792,15,10.26340,930.56089,124.04402,39.86593,108.49190,0.29083,1610951.86667,-2.01369,3.18374
Fingerprint #1793,13,10.15940,1200.76698,132.15186,49.28348,111.31973,0.19759,1838668.69231,-1.98997,3.20334
Fingerprint #1794,22,10.21380,665.78468,128.42287,28.08522,118.71952,0.32002,1092445.81818,-1.81689,2.66661
Fingerprint #1795,19,10.19670,809.41553,123.72651,36.92873,91.58491,0.25431,1262936.52632,-1.93856,3.16761
Fingerprint #1796,19,10.17230,783.50291,107.43085,37.99961,92.14864,0.29768,1259643.31579,-1.90911,2.97911
Fingerprint #1797,17,10.12630,808.24598,136.28291,38.13808,98.04331,0.24228,1399580.88235,-2.13826,3.51322
Fingerprint #1798,20,10.15610,765.23873,142.33284,36.27183,98.44589,0.18008,1193828.25000,-2.11390,3.60151
Fingerprint #1799,12,10.27540,1165.72155,146.34412,47.79473,93.34570,0.26658,2014574.41667,-1.87350,2.81618
Fingerprint #1800,17,10.18620,875.36108,125.17922,32.26796,106.61471,0.33141,1408665.76471,-1.77826,2.66742
Fingerprint #1801,17,10.26460,820.98185,136.24396,35.31565,103.91619,0.30355,1420898.52941,-1.93882,3.06440
Fingerprint #1802,14,10.16600,1003.36127,117.24916,42.45326,85.31912,0.28352,1708154.28571,-1.67680,2.28224
Fingerprint #1803,14,10.13790,1072.82602,109.93354,43.74494,102.54889,0.27554,1705852.07143,-1.49407,1.80470
Fingerprint #1804,17,10.16820,765.43330,155.92917,37.99907,128.86173,0.23554,1407620.70588,-2.31844,4.19174
Fingerprint #1805,24,10.10800,642.76883,72.24718,27.42636,76.26591,0.39783,990793.20833,-1.30386,1.47289
Fingerprint #1806,20,10.16360,758.14948,108.17608,30.43948,103.89602,0.39604,1194664.55000,-1.47618,1.83059
Fingerprint #1807,19,10.15320,793.85321,135.90931,31.31071,119.62203,0.22497,1259013.31579,-2.01461,3.31858
Fingerprint #1808,8,10.16140,1729.43196,147.49630,75.07007,117.63250,0.12257,2985885.75000,-1.89616,2.75849
Fingerprint #1809,21,10.14020,661.04501,107.34914,29.22393,94.84120,0.36329,1136532.66667,-1.63886,2.24234
Fingerprint #1810,17,10.16790,978.28195,167.43207,35.89582,125.68141,0.17866,1407465.47059,-2.21299,3.86368
Fingerprint #1811,21,10.15070,747.30288,108.75595,35.57187,75.48094,0.28538,1136668.04762,-1.84347,2.80488
Fingerprint #1812,26,10.10030,581.99937,113.94855,27.05725,121.36399,0.32199,913238.53846,-1.96274,3.01983
Fingerprint #1813,18,10.18870,834.30563,138.60754,41.55289,102.43950,0.17385,1330936.05556,-2.18425,3.95120
Fingerprint #1814,14,10.15790,1016.39346,115.17423,46.04085,81.32603,0.32423,1708618.07143,-1.85346,2.89368
Fingerprint #1815,21,10.13340,708.13465,151.55546,29.33598,133.57303,0.24573,1134441.00000,-2.16937,3.74435
Fingerprint #1816,22,10.11300,689.79715,138.81068,27.08946,119.99555,0.25956,1082352.31818,-1.93939,3.03411
Fingerprint #1817,19,10.14940,766.41477,93.15978,33.51711,115.02451,0.36984,1256902.10526,-1.70872,2.38818
Fingerprint #1818,12,10.19490,1204.07867,133.97944,44.74413,98.47918,0.30373,1998132.41667,-1.59156,3.17532
Fingerprint #1819,18,10.19420,752.66345,134.21563,35.82830,113.77459,0.27187,1332499.83333,-1.98737,3.23234
Fingerprint #1820,20,10.10100,737.99452,140.99298,33.85788,101.41773,0.24944,1188317.60000,-2.25532,3.93476
Fingerprint #1821,19,10.13470,787.59561,100.82000,36.89655,87.63343,0.37201,1253507.05263,-1.58842,2.14375
Fingerprint #1822,15,10.22310,1006.27180,157.15799,42.29026,76.25937,0.20331,1602860.00000,-2.31939,4.23093
Fingerprint #1823,23,10.17250,683.63904,103.06854,25.21531,85.28909,0.30734,1041292.60870,-1.60362,2.06731
Fingerprint #1824,17,10.12300,875.72446,103.38366,37.68861,93.88139,0.30916,1400722.05882,-1.62286,2.19434
Fingerprint #1825,20,10.09960,740.02386,142.34149,29.62022,126.15891,0.24417,1187120.30000,-2.04523,3.38577
Fingerprint #1826,15,10.12940,960.27116,129.74003,37.91523,104.83447,0.27048,1588191.40000,-1.85335,2.73419
Fingerprint #1827,18,10.17590,848.43875,139.90174,39.42895,107.49713,0.23867,1329237.61111,-2.31953,4.20211
Fingerprint #1828,21,10.17960,725.22017,125.39272,31.04307,117.22201,0.28589,1140731.09524,-1.92672,3.10056
Fingerprint #1829,14,10.26770,1064.25608,131.42490,42.95244,116.72951,0.23855,1726706.78571,-1.95604,3.27354
Fingerprint #1830,17,10.19650,872.03656,80.09733,35.32516,86.87193,0.43534,1410679.82353,-1.11909,0.84298
Fingerprint #1831,14,10.19800,980.02949,103.16652,39.88891,100.10697,0.30203,1713385.00000,-1.50963,1.55165
Fingerprint #1832,13,10.18290,1129.27568,165.95255,40.74211,104.18096,0.23105,1843602.38462,-2.34023,4.29738
Fingerprint #1833,14,10.19160,1096.75282,157.88936,48.81676,97.98068,0.13295,1712785.28571,-2.30584,4.17549
Fingerprint #1834,22,10.12590,680.66308,125.85441,29.71480,112.52143,0.31935,1081677.13636,-1.86965,2.88545
Fingerprint #1835,14,10.15320,1083.22291,101.08206,36.86855,33.47978,0.35110,1707131.92857,-1.28834,1.31507
Fingerprint #1836,20,10.11330,758.17996,73.58670,27.01654,89.99263,0.43460,1189923.60000,-1.29350,1.11466
Fingerprint #1837,19,10.12710,767.84982,170.21765,29.78130,127.33253,0.21123,1253976.84211,-2.04963,3.30842
Fingerprint #1838,17,10.15090,956.41250,176.33676,36.51585,109.99765,0.16269,1404275.94118,-2.28430,4.06990
Fingerprint #1839,9,10.23260,1641.81710,107.12777,53.75757,74.54024,0.35801,2675043.33333,-1.47394,1.51913
Fingerprint #1840,15,10.18260,954.24654,138.50644,38.46937,105.38358,0.28360,1596628.40000,-1.87050,2.72946
Fingerprint #1841,25,10.16800,610.82525,132.54096,29.43448,128.10756,0.26253,957765.16000,-2.00437,3.36335
Fingerprint #1842,17,10.18430,864.82072,109.87912,38.15753,87.98025,0.30509,1409652.41176,-1.54934,2.22212
Fingerprint #1843,18,10.22370,765.31754,139.93509,38.02688,128.11267,0.23945,1337872.83333,-2.07795,3.71043
Fingerprint #1844,19,10.16550,830.10583,126.37777,32.96874,107.18242,0.30307,1259268.63158,-1.94751,3.18532
Fingerprint #1845,20,10.19840,753.73057,78.08123,28.54363,76.61754,0.47088,1199667.30000,-1.25647,1.13156
Fingerprint #1846,17,10.14490,897.88265,91.35668,39.33986,78.75683,0.39525,1405822.88235,-1.30479,1.31488
Fingerprint #1847,20,10.24440,696.45997,136.74335,29.30517,120.10751,0.28704,1204965.25000,-1.83848,2.63761
Fingerprint #1848,19,10.18310,809.21501,167.07687,35.22540,114.18181,0.19806,1260031.63158,-2.31277,4.21280
Fingerprint #1849,16,10.16900,962.84931,121.30166,41.97004,101.88324,0.23494,1493449.75000,-1.76268,2.49535
Fingerprint #1850,19,10.10560,775.74829,90.76231,33.25344,75.97595,0.44659,1250801.26316,-1.35678,1.56635
Fingerprint #1851,18,10.16200,790.21963,132.94050,34.91596,97.11493,0.24918,1327776.72222,-1.94849,3.06889
Fingerprint #1852,18,10.16820,781.49067,170.14887,35.05136,145.36785,0.20175,1328273.61111,-2.23838,3.89661
Fingerprint #1853,20,10.22170,885.54284,150.38169,31.64388,115.18110,0.22727,1202941.25000,-1.92209,3.32890
Fingerprint #1854,21,10.09360,675.42206,120.38143,32.91881,99.56969,0.29667,1128500.09524,-1.98045,3.17651
Fingerprint #1855,19,10.20140,759.35533,127.54200,40.38584,87.48481,0.24196,1263574.10526,-2.14262,3.56613
Fingerprint #1856,10,10.25410,1504.61533,166.66621,56.01520,79.03347,0.23573,2413545.90000,-2.34908,4.35834
Fingerprint #1857,15,10.24200,915.65434,121.17697,38.55505,71.91041,0.31737,1609102.53333,-1.58015,2.09812
Fingerprint #1858,11,10.19090,1362.88333,154.34259,51.71971,122.27812,0.15271,2178819.36364,-2.05345,3.35015
Fingerprint #1859,18,10.19410,817.16532,103.65301,35.88423,116.90905,0.33591,1334098.33333,-1.77243,2.69763
Fingerprint #1860,16,10.21150,902.45284,104.46082,41.65064,90.85583,0.28638,1501260.68750,-1.63263,2.29418
Fingerprint #1861,28,10.11370,506.27970,90.27810,22.93361,95.84676,0.49300,849740.00000,-1.38201,1.63278
Fingerprint #1862,19,10.17660,822.34535,173.88685,33.12274,130.29222,0.16640,1260707.78947,-2.34422,4.33838
Fingerprint #1863,16,10.18200,896.31770,132.43394,37.18913,73.52114,0.26565,1497390.25000,-2.14137,3.50987
Fingerprint #1864,18,10.10660,910.37796,135.79906,33.36227,118.37027,0.27174,1319565.00000,-1.86123,3.03615
Fingerprint #1865,19,10.17590,807.71137,142.31039,34.20321,111.17384,0.22220,1259878.57895,-1.95718,3.42737
Fingerprint #1866,22,10.17950,626.53036,138.48818,30.00290,116.86194,0.26486,1087980.45455,-2.09679,3.42946
Fingerprint #1867,14,10.11510,1078.99680,106.02582,47.66743,92.83430,0.31570,1699627.64286,-1.63519,2.13937
Fingerprint #1868,16,10.14270,1062.13982,177.94694,36.95292,130.31465,0.15082,1489713.87500,-2.31367,4.30066
Fingerprint #1869,16,10.21700,925.26074,138.18478,37.10599,106.28652,0.24690,1502241.56250,-2.19823,3.72500
Fingerprint #1870,18,10.12650,796.72615,187.16230,34.19055,136.40776,0.17644,1323538.77778,-2.30100,4.21595
Fingerprint #1871,25,10.14580,610.41560,139.69384,27.68269,129.28409,0.25885,954031.92000,-2.00996,3.31734
Fingerprint #1872,19,10.17260,853.39499,131.62823,33.03558,96.89294,0.29921,1259255.42105,-1.91460,3.11534
Fingerprint #1873,16,10.19590,922.49107,166.61364,36.09757,122.49829,0.20470,1499729.81250,-2.12080,3.57232
Fingerprint #1874,18,10.17550,844.18255,158.64573,39.39800,103.12643,0.16150,1329093.22222,-2.35538,4.35220
Fingerprint #1875,21,10.18390,726.94982,162.00535,30.46721,133.74030,0.19287,1141464.09524,-2.14281,3.77605
Fingerprint #1876,14,10.20510,1018.47192,130.86890,42.96931,102.70304,0.29593,1714805.35714,-1.87376,2.91821
Fingerprint #1877,16,10.21960,888.73616,151.39283,38.40137,121.29409,0.25818,1502707.12500,-1.96159,3.27553
Fingerprint #1878,20,10.17950,723.06523,136.20437,30.52731,103.61073,0.27223,1196636.55000,-1.91841,2.99353
Fingerprint #1879,9,10.21970,1699.76901,142.11279,50.67849,72.81260,0.21213,2672754.44444,-2.01326,3.40889
Fingerprint #1880,18,10.15130,834.90147,161.77040,38.72632,100.01382,0.14932,1326278.27778,-2.17694,3.78584
Fingerprint #1881,9,10.23210,1639.09081,136.96177,47.04150,85.24251,0.30906,2675996.55556,-1.80055,2.54648
Fingerprint #1882,14,10.23860,1078.68740,76.53011,34.62164,39.87531,0.54309,1723317.71429,-1.11929,0.63836
Fingerprint #1883,22,10.21380,665.78468,128.42287,28.08522,118.71952,0.32002,1092445.81818,-1.81689,2.66661
Fingerprint #1884,12,10.17800,1276.78377,155.93990,54.75484,116.29958,0.19280,1993937.83333,-2.15234,3.82293
Fingerprint #1885,21,10.15000,747.73396,141.99326,33.44131,103.12410,0.22725,1136377.66667,-2.17055,3.75575
Fingerprint #1886,22,10.16420,670.43169,145.10878,31.45455,105.14962,0.23800,1086753.36364,-2.07924,3.45119
Fingerprint #1887,15,10.20390,933.27003,130.32435,42.48049,95.01209,0.23475,1600367.20000,-2.07998,3.39388
Fingerprint #1888,17,10.19120,861.45465,144.68655,38.88250,108.73640,0.23057,1409857.88235,-2.18989,3.71318
Fingerprint #1889,18,10.25350,822.13424,124.54814,32.90335,146.10546,0.27899,1340778.55556,-2.00067,3.06685
Fingerprint #1890,24,10.09560,606.98765,133.81981,25.93870,126.91254,0.29264,989111.79167,-2.09188,3.42405
Fingerprint #1891,18,10.23030,861.95523,152.15898,32.14812,102.16305,0.25275,1337535.11111,-1.95893,3.19521
Fingerprint #1892,15,10.18570,1042.47976,159.52238,35.93998,133.69377,0.22624,1596271.13333,-2.05015,3.40811
Fingerprint #1893,12,10.25690,1297.90451,91.64504,47.11187,48.95714,0.39167,2014661.41667,-1.49057,1.71650
Fingerprint #1894,20,10.13870,788.27010,147.67314,28.95119,127.64035,0.24041,1191490.35000,-1.96087,3.04945
Fingerprint #1895,12,10.19220,1274.28264,137.20824,44.25167,102.21729,0.23275,1998607.66667,-1.95584,2.98208
Fingerprint #1896,12,10.20690,1236.37613,131.73144,54.33888,105.55825,0.24472,2000787.50000,-1.89414,2.80262
Fingerprint #1897,22,10.21230,602.72139,104.87974,29.42960,66.13738,0.31076,1093006.45455,-1.89536,2.68440
Fingerprint #1898,14,10.19100,1048.41303,89.22659,35.46953,85.93399,0.37394,1712113.00000,-1.49602,1.79848
Fingerprint #1899,12,10.19490,1204.07867,133.97944,44.74413,98.47918,0.30373,1998132.41667,-1.59156,3.17532
Fingerprint #1900,22,10.12110,682.46605,138.59579,27.43150,132.83673,0.29480,1082446.36364,-2.16476,3.73576
Fingerprint #1901,17,10.26620,880.47063,146.88465,34.43583,116.96396,0.23446,1422005.94118,-1.99733,3.23132
Fingerprint #1902,19,10.17690,807.30006,57.61599,27.98442,63.54157,0.44955,1259578.89474,-0.97854,0.08388
Fingerprint #1903,19,10.21560,800.52877,67.78217,24.88343,70.16404,0.58360,1264561.68421,-1.02053,0.44225
Fingerprint #1904,21,10.16310,695.99784,66.29337,22.92917,50.80133,0.49070,1138701.85714,-0.94661,0.16490
Fingerprint #1905,22,10.11300,689.79715,138.81068,27.08946,119.99555,0.25956,1082352.31818,-1.93939,3.03411
Fingerprint #1906,22,10.14840,651.93811,113.58978,34.33175,92.55945,0.31212,1085795.59091,-1.83809,2.79784
Fingerprint #1907,13,10.22850,1126.63524,162.83251,44.83781,133.36300,0.19912,1852186.30769,-2.16176,3.65772
Fingerprint #1908,18,10.11660,828.06937,108.12921,38.56153,104.37640,0.32448,1321725.11111,-1.66291,2.21381
Fingerprint #1909,23,10.15440,666.35886,141.38902,32.43048,121.72404,0.21400,1037878.21739,-2.15040,3.81815
Fingerprint #1910,24,10.12410,663.84766,124.61715,29.74117,101.19325,0.26098,991553.54167,-1.94187,3.04451
Fingerprint #1911,19,10.16130,810.49838,166.53150,31.20558,124.38237,0.17259,1256934.21053,-2.09628,3.50374
Fingerprint #1912,13,10.17720,1141.51192,152.48616,54.18188,80.35520,0.12025,1842658.61538,-2.16281,3.71891
Fingerprint #1913,17,10.20200,914.96161,154.10450,37.61634,144.97286,0.21270,1412892.47059,-2.17071,3.83711
Fingerprint #1914,21,10.11260,729.78578,132.25944,34.42155,117.43751,0.32213,1132325.71429,-1.95818,3.23306
Fingerprint #1915,9,10.04550,2153.75092,133.77963,46.95124,82.16117,0.38424,2621285.00000,-1.45519,1.54910
Fingerprint #1916,13,10.20710,1119.79742,141.83252,43.79779,88.79733,0.23889,1847250.23077,-2.28629,4.09389
Fingerprint #1917,14,10.20580,1050.43479,151.15935,48.17845,104.11776,0.14275,1716393.21429,-2.25929,4.01285
Fingerprint #1918,10,10.20820,1466.19550,133.75861,64.27215,93.38304,0.27583,2399752.40000,-1.98575,3.11182
Fingerprint #1919,13,10.18780,1008.68205,122.18932,53.60611,83.74745,0.21717,1844491.00000,-2.01181,3.27614
Fingerprint #1920,17,10.20810,927.16604,162.41621,36.63785,124.84423,0.17972,1413099.05882,-2.25130,3.96650
Fingerprint #1921,17,10.14420,877.46671,116.32797,41.87741,84.48876,0.28543,1403056.05882,-1.84839,2.76086
Fingerprint #1922,17,10.25460,910.60480,167.66737,31.42344,134.05458,0.22733,1419632.41176,-2.04975,3.30324
Fingerprint #1923,17,10.14510,907.17873,143.13431,41.85860,96.76862,0.18729,1403965.11765,-2.03676,3.39278
Fingerprint #1924,18,10.15180,876.22746,145.21515,39.26200,126.64759,0.20151,1327257.38889,-2.25343,3.94904
Fingerprint #1925,12,10.17710,1279.15117,122.92050,51.38729,89.51793,0.34789,1994800.16667,-1.70784,2.51664
Fingerprint #1926,18,10.09840,799.61010,125.43637,37.12144,73.98113,0.33782,1319771.38889,-1.92316,3.13457
Fingerprint #1927,18,10.17470,845.97165,112.01892,35.22014,98.51217,0.28349,1328073.33333,-1.82189,2.74409
Fingerprint #1928,18,10.13900,921.65771,117.47871,36.32793,99.66251,0.22217,1324691.44444,-1.91448,2.85247
Fingerprint #1929,18,10.09480,830.69614,90.48918,37.28316,91.74941,0.39528,1318298.22222,-1.41513,1.60685
Fingerprint #1930,14,10.14890,1040.83862,77.74553,36.48725,54.81004,0.56012,1705755.78571,-0.96320,0.28803
Fingerprint #1931,18,10.17480,843.21325,134.33051,38.12177,104.16979,0.22842,1331481.61111,-1.93703,3.00223
Fingerprint #1932,18,10.12310,791.33856,139.15826,35.72144,104.24769,0.27659,1320508.72222,-2.05413,3.46637
Fingerprint #1933,15,10.23050,946.85280,169.43418,35.10255,115.41180,0.22901,1605954.00000,-2.01904,3.28177
Fingerprint #1934,17,10.12180,902.36973,84.14422,32.23355,73.98503,0.34981,1399887.23529,-1.25990,1.03028
Fingerprint #1935,11,10.18550,1468.51385,145.44634,52.43621,120.32494,0.13051,2179229.90909,-2.12130,3.57051
Fingerprint #1936,20,10.14600,791.38884,143.86845,33.85925,102.31043,0.20996,1194613.85000,-2.12290,3.67778
Fingerprint #1937,22,10.14000,641.66115,111.14696,26.67599,107.85299,0.35727,1082841.63636,-1.79041,2.36023
Fingerprint #1938,19,10.19100,847.58927,139.58958,30.24457,105.01907,0.25544,1262298.63158,-1.76588,2.88266
Fingerprint #1939,9,10.22100,1691.71323,125.88815,59.32590,100.64550,0.19784,2672240.55556,-1.93545,2.71705
Fingerprint #1940,14,10.20290,1059.51304,158.65703,47.43803,80.05964,0.15244,1714982.00000,-2.31082,4.21989
Fingerprint #1941,13,10.10310,1231.27380,149.40511,49.33447,83.19321,0.20849,1828248.30769,-2.02380,3.37409
Fingerprint #1942,14,10.17080,1070.34494,99.70977,43.82794,75.68858,0.29592,1708277.07143,-1.63599,1.96477
Fingerprint #1943,16,10.21040,931.26611,64.19202,32.47835,117.59248,0.44733,1503338.37500,-1.02047,0.50029
Fingerprint #1944,19,10.22990,762.93587,137.62266,35.78512,83.84137,0.31861,1268032.84211,-1.83734,2.86716
Fingerprint #1945,16,10.18040,893.33889,153.45629,36.77506,104.91336,0.25955,1498553.68750,-1.97286,3.30362
